,1,2,3,4,5
10,9.059906005859375e-06,1.0013580322265625e-05,1.1920928955078125e-05,1.1920928955078125e-05,1.1205673217773438e-05
20,5.9604644775390625e-06,2.6226043701171875e-05,3.504753112792969e-05,3.409385681152344e-05,3.5762786865234375e-05
30,9.059906005859375e-06,4.8160552978515625e-05,9.608268737792969e-05,8.916854858398438e-05,8.916854858398438e-05
40,1.0967254638671875e-05,8.20159912109375e-05,0.00018596649169921875,0.00019097328186035156,0.00019097328186035156
50,4.100799560546875e-05,0.000125885009765625,0.00030994415283203125,0.0003578662872314453,0.00035500526428222656
60,2.4080276489257812e-05,0.00017786026000976562,0.0005109310150146484,0.0006239414215087891,0.0007607936859130859
70,2.002716064453125e-05,0.0002961158752441406,0.0009081363677978516,0.000995635986328125,0.001447916030883789
80,2.193450927734375e-05,0.0003058910369873047,0.0011069774627685547,0.009669065475463867,0.011461973190307617
90,2.574920654296875e-05,0.0005869865417480469,0.0016498565673828125,0.004797935485839844,0.003551959991455078
100,6.4849853515625e-05,0.0005478858947753906,0.0021190643310546875,0.0032939910888671875,0.0034329891204833984
110,4.506111145019531e-05,0.0006620883941650391,0.0028569698333740234,0.0046041011810302734,0.004766225814819336
120,4.6253204345703125e-05,0.0008587837219238281,0.0038390159606933594,0.00625300407409668,0.006597042083740234
130,5.1021575927734375e-05,0.001096963882446289,0.004857063293457031,0.008519172668457031,0.00919198989868164
140,5.412101745605469e-05,0.0010819435119628906,0.0062558650970458984,0.011356115341186523,0.012053966522216797
150,5.2928924560546875e-05,0.0013301372528076172,0.0075531005859375,0.013523340225219727,0.0141448974609375
160,4.887580871582031e-05,0.0013201236724853516,0.008488178253173828,0.016844987869262695,0.018152952194213867
170,5.412101745605469e-05,0.001585245132446289,0.009910106658935547,0.021008014678955078,0.022914886474609375
180,5.888938903808594e-05,0.0017719268798828125,0.012175798416137695,0.02599191665649414,0.028982877731323242
190,5.793571472167969e-05,0.0021181106567382812,0.014388799667358398,0.0324711799621582,0.03644704818725586
200,7.009506225585938e-05,0.002357959747314453,0.01665496826171875,0.03923988342285156,0.04450392723083496
210,7.486343383789062e-05,0.002441883087158203,0.019609928131103516,0.04791617393493652,0.055291175842285156
220,7.486343383789062e-05,0.002552032470703125,0.022547006607055664,0.056620121002197266,0.06732797622680664
230,7.605552673339844e-05,0.0029571056365966797,0.025752782821655273,0.0670938491821289,0.08082222938537598
240,8.296966552734375e-05,0.0033140182495117188,0.02981710433959961,0.07877993583679199,0.09679269790649414
250,8.702278137207031e-05,0.003780841827392578,0.03358626365661621,0.09506011009216309,0.11559128761291504
260,8.392333984375e-05,0.003565073013305664,0.03797578811645508,0.11014914512634277,0.13670873641967773
270,9.393692016601562e-05,0.004331111907958984,0.043704986572265625,0.12691092491149902,0.1618790626525879
280,9.298324584960938e-05,0.004499197006225586,0.048793792724609375,0.14603376388549805,0.19052600860595703
290,0.00010800361633300781,0.0049779415130615234,0.05349469184875488,0.16834092140197754,0.22317886352539062
300,0.00011229515075683594,0.005235195159912109,0.05913686752319336,0.19097614288330078,0.258465051651001
310,0.00010991096496582031,0.005609989166259766,0.06528210639953613,0.21689915657043457,0.2990729808807373
320,0.0001220703125,0.005836009979248047,0.07233810424804688,0.2471320629119873,0.3456711769104004
330,0.0001251697540283203,0.00618290901184082,0.07896590232849121,0.2755157947540283,0.39532899856567383
340,0.0001251697540283203,0.006578922271728516,0.08602023124694824,0.3124887943267822,0.45389389991760254
350,0.00011992454528808594,0.006931781768798828,0.0937809944152832,0.34844493865966797,0.5147876739501953
360,0.00012302398681640625,0.007379293441772461,0.10139107704162598,0.39099884033203125,0.5852141380310059
370,0.00011587142944335938,0.0076181888580322266,0.11014604568481445,0.4360640048980713,0.6593348979949951
380,0.00012183189392089844,0.008121013641357422,0.11876583099365234,0.4828469753265381,0.7423732280731201
390,0.00013589859008789062,0.008427143096923828,0.128371000289917,0.5369789600372314,0.8252658843994141
400,0.00013113021850585938,0.008775949478149414,0.13773012161254883,0.5898458957672119,0.9269237518310547
410,0.0001361370086669922,0.009409904479980469,0.14811015129089355,0.6513350009918213,1.0380668640136719
420,0.00013709068298339844,0.00999903678894043,0.1596052646636963,0.7154219150543213,1.156376838684082
430,0.0001380443572998047,0.010393857955932617,0.17055606842041016,0.7820279598236084,1.2823128700256348
440,0.00013899803161621094,0.01059103012084961,0.18298602104187012,0.856654167175293,1.4418542385101318
450,0.00015115737915039062,0.01177215576171875,0.19551396369934082,0.9222908020019531,1.568552017211914
460,0.0001583099365234375,0.012018203735351562,0.20752215385437012,1.0106868743896484,1.7405412197113037
470,0.0001652240753173828,0.013022899627685547,0.22371983528137207,1.0953078269958496,1.9232769012451172
480,0.00015807151794433594,0.013473987579345703,0.23840594291687012,1.1874761581420898,2.1122801303863525
490,0.00017881393432617188,0.014091014862060547,0.2522313594818115,1.2863349914550781,2.326702117919922
