,1,2,3,4,5
10,7.152557373046875e-06,1.0251998901367188e-05,1.5974044799804688e-05,1.621246337890625e-05,1.5974044799804688e-05
20,5.0067901611328125e-06,2.9802322387695312e-05,6.914138793945312e-05,9.322166442871094e-05,9.608268737792969e-05
30,6.9141387939453125e-06,6.031990051269531e-05,0.0001957416534423828,0.0003192424774169922,0.00035381317138671875
40,1.0013580322265625e-05,0.00010275840759277344,0.0004210472106933594,0.0008170604705810547,0.000982046127319336
50,1.2159347534179688e-05,0.00015997886657714844,0.0007851123809814453,0.0017328262329101562,0.0022988319396972656
60,1.4066696166992188e-05,0.00022602081298828125,0.0012891292572021484,0.003280162811279297,0.004705905914306641
70,1.5974044799804688e-05,0.0003039836883544922,0.0020008087158203125,0.005724191665649414,0.008828878402709961
80,1.9073486328125e-05,0.0003981590270996094,0.002931833267211914,0.009249687194824219,0.015352964401245117
90,2.09808349609375e-05,0.0004961490631103516,0.004101991653442383,0.014193058013916016,0.025343894958496094
100,3.5762786865234375e-05,0.0006809234619140625,0.005666017532348633,0.021203994750976562,0.040119171142578125
110,3.600120544433594e-05,0.0008630752563476562,0.007853031158447266,0.030767202377319336,0.061547040939331055
120,3.719329833984375e-05,0.0010738372802734375,0.010554075241088867,0.04385995864868164,0.09200620651245117
130,4.1961669921875e-05,0.0012898445129394531,0.013914823532104492,0.061071157455444336,0.1340937614440918
140,4.673004150390625e-05,0.0015780925750732422,0.017956018447875977,0.08335518836975098,0.1932849884033203
150,4.935264587402344e-05,0.0018799304962158203,0.02288508415222168,0.11221504211425781,0.2679879665374756
160,4.8160552978515625e-05,0.0021140575408935547,0.027985334396362305,0.14707303047180176,0.36900997161865234
170,5.412101745605469e-05,0.0025489330291748047,0.034422874450683594,0.19081401824951172,0.4993019104003906
180,5.698204040527344e-05,0.002794027328491211,0.041391849517822266,0.24364280700683594,0.6658916473388672
190,6.079673767089844e-05,0.0030939579010009766,0.049689292907714844,0.3064150810241699,0.8768961429595947
200,7.605552673339844e-05,0.0036139488220214844,0.058840036392211914,0.38088178634643555,1.1269497871398926
210,6.818771362304688e-05,0.0038950443267822266,0.06772875785827637,0.4649989604949951,1.442162036895752
220,7.128715515136719e-05,0.003877878189086914,0.08094906806945801,0.5698680877685547,1.8227870464324951
230,8.106231689453125e-05,0.004604339599609375,0.08946824073791504,0.6773660182952881,2.2717278003692627
240,8.392333984375e-05,0.004906892776489258,0.10115885734558105,0.805307149887085,2.8098371028900146
250,8.296966552734375e-05,0.0052509307861328125,0.11378026008605957,0.9483110904693604,3.436765193939209
260,8.225440979003906e-05,0.005703926086425781,0.12702703475952148,1.1076726913452148,4.162748098373413
270,9.083747863769531e-05,0.006259918212890625,0.14153003692626953,1.2833547592163086,5.004699945449829
280,8.988380432128906e-05,0.006659746170043945,0.15743398666381836,1.4770829677581787,5.974822998046875
290,0.00010704994201660156,0.0070781707763671875,0.17351603507995605,1.6915230751037598,7.089004039764404
300,0.00010704994201660156,0.007660865783691406,0.19175410270690918,1.927776575088501,8.34575891494751
310,0.00011205673217773438,0.008176088333129883,0.2052769660949707,2.1839988231658936,9.77971601486206
320,0.00011396408081054688,0.00877070426940918,0.2322978973388672,2.476138114929199,11.379218101501465
330,0.00011396408081054688,0.009315967559814453,0.2552299499511719,2.786661148071289,13.1855628490448
340,0.00011277198791503906,0.009938240051269531,0.2789268493652344,3.133037805557251,15.207398176193237
350,0.00011801719665527344,0.010631084442138672,0.3055119514465332,3.509726047515869,17.47955083847046
360,0.00011920928955078125,0.011269092559814453,0.3336608409881592,3.925251007080078,19.95651912689209
370,0.0001239776611328125,0.01190185546875,0.3625199794769287,4.371484994888306,22.71848487854004
380,0.00012993812561035156,0.012362957000732422,0.39383983612060547,4.860418796539307,25.82811403274536
390,0.00014209747314453125,0.012514829635620117,0.41765904426574707,5.2954699993133545,29.265615940093994
400,0.0001461505889892578,0.013860702514648438,0.46109509468078613,5.953248023986816,33.247400999069214
410,0.00014209747314453125,0.014724969863891602,0.496351957321167,6.5713582038879395,37.19148278236389
420,0.0001430511474609375,0.01513528823852539,0.5331680774688721,7.262265205383301,41.798075675964355
430,0.0001552104949951172,0.01593804359436035,0.5750401020050049,7.944843053817749,47.11692786216736
440,0.000141143798828125,0.016952991485595703,0.6156821250915527,8.710375308990479,52.805113077163696
450,0.00015425682067871094,0.016978025436401367,0.6588139533996582,9.521975994110107,58.71581792831421
460,0.00015425682067871094,0.01800990104675293,0.7054870128631592,10.342741012573242,66.79949021339417
470,,,,,
480,,,,,
490,,,,,
