,1,3,5,2,4
210,1.0013580322265625e-05,3.0994415283203125e-06,2.1457672119140625e-06,5.0067901611328125e-06,1.9073486328125e-06
220,1.3113021850585938e-05,2.1457672119140625e-06,1.1920928955078125e-06,5.245208740234375e-06,1.9073486328125e-06
230,1.1920928955078125e-05,3.0994415283203125e-06,9.5367431640625e-07,5.0067901611328125e-06,1.9073486328125e-06
240,1.1205673217773438e-05,3.0994415283203125e-06,3.0994415283203125e-06,9.059906005859375e-06,1.9073486328125e-06
250,1.0967254638671875e-05,4.76837158203125e-06,2.1457672119140625e-06,8.106231689453125e-06,2.1457672119140625e-06
260,1.3113021850585938e-05,5.0067901611328125e-06,9.5367431640625e-07,5.9604644775390625e-06,2.1457672119140625e-06
270,1.1920928955078125e-05,2.6226043701171875e-06,1.1920928955078125e-06,5.9604644775390625e-06,9.5367431640625e-07
280,1.2874603271484375e-05,4.76837158203125e-06,9.5367431640625e-07,7.152557373046875e-06,2.1457672119140625e-06
290,1.3113021850585938e-05,4.0531158447265625e-06,4.0531158447265625e-06,7.152557373046875e-06,2.1457672119140625e-06
300,1.3828277587890625e-05,6.198883056640625e-06,4.0531158447265625e-06,5.9604644775390625e-06,5.245208740234375e-06
310,1.3828277587890625e-05,4.0531158447265625e-06,7.152557373046875e-07,6.9141387939453125e-06,5.0067901611328125e-06
320,1.5974044799804688e-05,3.814697265625e-06,4.0531158447265625e-06,1.0013580322265625e-05,5.0067901611328125e-06
330,1.7881393432617188e-05,4.0531158447265625e-06,7.152557373046875e-07,6.9141387939453125e-06,2.86102294921875e-06
340,1.621246337890625e-05,4.0531158447265625e-06,1.9073486328125e-06,8.106231689453125e-06,2.1457672119140625e-06
350,1.71661376953125e-05,6.198883056640625e-06,1.9073486328125e-06,1.0967254638671875e-05,1.6689300537109375e-06
360,1.71661376953125e-05,8.106231689453125e-06,1.9073486328125e-06,8.106231689453125e-06,1.9073486328125e-06
370,1.71661376953125e-05,3.814697265625e-06,2.1457672119140625e-06,8.821487426757812e-06,2.86102294921875e-06
380,1.9073486328125e-05,5.0067901611328125e-06,3.814697265625e-06,8.821487426757812e-06,1.6689300537109375e-06
390,1.9073486328125e-05,4.76837158203125e-06,2.1457672119140625e-06,1.1205673217773438e-05,3.0994415283203125e-06
400,2.002716064453125e-05,5.0067901611328125e-06,1.1920928955078125e-06,1.0013580322265625e-05,2.1457672119140625e-06
410,2.1219253540039062e-05,4.76837158203125e-06,2.1457672119140625e-06,9.059906005859375e-06,3.0994415283203125e-06
420,2.193450927734375e-05,7.152557373046875e-06,5.0067901611328125e-06,9.059906005859375e-06,5.0067901611328125e-06
430,2.4080276489257812e-05,5.245208740234375e-06,1.6689300537109375e-06,1.0013580322265625e-05,3.0994415283203125e-06
440,2.193450927734375e-05,5.0067901611328125e-06,3.814697265625e-06,1.0251998901367188e-05,3.0994415283203125e-06
450,2.3126602172851562e-05,6.198883056640625e-06,2.1457672119140625e-06,1.3113021850585938e-05,2.86102294921875e-06
460,2.288818359375e-05,5.9604644775390625e-06,1.9073486328125e-06,1.0967254638671875e-05,3.0994415283203125e-06
470,2.4080276489257812e-05,6.198883056640625e-06,4.0531158447265625e-06,1.0967254638671875e-05,4.0531158447265625e-06
480,2.6941299438476562e-05,5.9604644775390625e-06,4.0531158447265625e-06,1.3113021850585938e-05,4.0531158447265625e-06
490,2.47955322265625e-05,6.198883056640625e-06,2.1457672119140625e-06,1.2159347534179688e-05,3.0994415283203125e-06
500,2.6226043701171875e-05,5.9604644775390625e-06,2.1457672119140625e-06,1.1920928955078125e-05,3.0994415283203125e-06
510,2.574920654296875e-05,5.9604644775390625e-06,3.0994415283203125e-06,1.2159347534179688e-05,3.0994415283203125e-06
520,2.7179718017578125e-05,7.152557373046875e-06,2.1457672119140625e-06,1.2159347534179688e-05,3.0994415283203125e-06
530,2.7894973754882812e-05,6.9141387939453125e-06,1.9073486328125e-06,1.3113021850585938e-05,2.86102294921875e-06
540,2.8133392333984375e-05,6.9141387939453125e-06,2.1457672119140625e-06,1.52587890625e-05,3.814697265625e-06
550,3.218650817871094e-05,1.0013580322265625e-05,1.6689300537109375e-06,1.2874603271484375e-05,3.814697265625e-06
560,3.1948089599609375e-05,7.152557373046875e-06,5.0067901611328125e-06,1.3828277587890625e-05,3.814697265625e-06
570,3.1948089599609375e-05,6.9141387939453125e-06,8.106231689453125e-06,1.4066696166992188e-05,1.3113021850585938e-05
580,8.58306884765625e-05,2.384185791015625e-05,1.0251998901367188e-05,3.910064697265625e-05,1.1205673217773438e-05
590,8.606910705566406e-05,2.09808349609375e-05,6.9141387939453125e-06,3.886222839355469e-05,1.2636184692382812e-05
600,8.702278137207031e-05,2.002716064453125e-05,7.152557373046875e-06,4.267692565917969e-05,1.2874603271484375e-05
610,9.5367431640625e-05,2.4080276489257812e-05,7.867813110351562e-06,4.220008850097656e-05,1.3113021850585938e-05
620,8.988380432128906e-05,2.09808349609375e-05,8.106231689453125e-06,4.1961669921875e-05,1.3113021850585938e-05
630,9.298324584960938e-05,2.09808349609375e-05,8.106231689453125e-06,4.601478576660156e-05,1.2159347534179688e-05
640,9.179115295410156e-05,2.2172927856445312e-05,8.344650268554688e-06,4.57763671875e-05,1.1920928955078125e-05
650,9.584426879882812e-05,2.5033950805664062e-05,1.0967254638671875e-05,4.506111145019531e-05,1.3113021850585938e-05
660,9.608268737792969e-05,2.288818359375e-05,7.152557373046875e-06,4.57763671875e-05,1.5020370483398438e-05
670,9.822845458984375e-05,2.3126602172851562e-05,7.867813110351562e-06,4.673004150390625e-05,1.2874603271484375e-05
680,9.822845458984375e-05,2.574920654296875e-05,1.0967254638671875e-05,4.7206878662109375e-05,1.3113021850585938e-05
690,9.918212890625e-05,2.384185791015625e-05,1.0967254638671875e-05,4.673004150390625e-05,1.3828277587890625e-05
700,0.00010204315185546875,2.384185791015625e-05,8.106231689453125e-06,5.412101745605469e-05,1.3828277587890625e-05
710,0.00010275840759277344,2.384185791015625e-05,8.106231689453125e-06,4.887580871582031e-05,1.3828277587890625e-05
720,0.00010395050048828125,2.47955322265625e-05,7.867813110351562e-06,4.9114227294921875e-05,1.4066696166992188e-05
730,0.00010609626770019531,2.4080276489257812e-05,7.867813110351562e-06,5.412101745605469e-05,1.430511474609375e-05
740,0.00011086463928222656,1.1682510375976562e-05,3.0994415283203125e-06,0.0003590583801269531,7.152557373046875e-06
750,4.220008850097656e-05,9.059906005859375e-06,3.0994415283203125e-06,1.9073486328125e-05,5.0067901611328125e-06
760,4.100799560546875e-05,8.821487426757812e-06,2.6226043701171875e-06,2.002716064453125e-05,5.245208740234375e-06
770,4.1961669921875e-05,1.0013580322265625e-05,4.0531158447265625e-06,1.9788742065429688e-05,4.76837158203125e-06
780,4.315376281738281e-05,1.0013580322265625e-05,3.0994415283203125e-06,1.9073486328125e-05,4.76837158203125e-06
790,4.291534423828125e-05,8.821487426757812e-06,2.86102294921875e-06,2.002716064453125e-05,7.867813110351562e-06
800,4.601478576660156e-05,1.0013580322265625e-05,2.86102294921875e-06,2.002716064453125e-05,8.106231689453125e-06
810,4.410743713378906e-05,1.1920928955078125e-05,2.6226043701171875e-06,2.09808349609375e-05,5.0067901611328125e-06
820,4.696846008300781e-05,1.0013580322265625e-05,2.86102294921875e-06,2.4080276489257812e-05,5.9604644775390625e-06
830,4.792213439941406e-05,1.0013580322265625e-05,2.86102294921875e-06,2.193450927734375e-05,6.198883056640625e-06
840,4.6253204345703125e-05,1.0013580322265625e-05,5.0067901611328125e-06,2.2172927856445312e-05,4.76837158203125e-06
850,4.7206878662109375e-05,1.0967254638671875e-05,4.0531158447265625e-06,2.193450927734375e-05,5.9604644775390625e-06
860,4.673004150390625e-05,1.0013580322265625e-05,3.0994415283203125e-06,2.3126602172851562e-05,5.9604644775390625e-06
870,4.982948303222656e-05,1.0013580322265625e-05,3.0994415283203125e-06,2.2649765014648438e-05,8.344650268554688e-06
880,4.9114227294921875e-05,1.0013580322265625e-05,3.814697265625e-06,2.288818359375e-05,5.0067901611328125e-06
890,4.8160552978515625e-05,1.0967254638671875e-05,3.0994415283203125e-06,2.288818359375e-05,5.9604644775390625e-06
900,4.9114227294921875e-05,1.0967254638671875e-05,2.86102294921875e-06,2.288818359375e-05,6.198883056640625e-06
910,5.1021575927734375e-05,1.0967254638671875e-05,2.86102294921875e-06,2.6702880859375e-05,5.0067901611328125e-06
920,5.412101745605469e-05,1.4066696166992188e-05,2.86102294921875e-06,2.4080276489257812e-05,6.198883056640625e-06
930,5.412101745605469e-05,1.1205673217773438e-05,3.0994415283203125e-06,2.4080276489257812e-05,5.0067901611328125e-06
940,5.1975250244140625e-05,1.1920928955078125e-05,3.814697265625e-06,2.47955322265625e-05,5.9604644775390625e-06
950,5.1975250244140625e-05,1.2159347534179688e-05,3.0994415283203125e-06,2.47955322265625e-05,5.9604644775390625e-06
960,5.2928924560546875e-05,1.4066696166992188e-05,3.0994415283203125e-06,2.5033950805664062e-05,4.76837158203125e-06
970,5.3882598876953125e-05,1.2874603271484375e-05,4.291534423828125e-06,2.5987625122070312e-05,5.9604644775390625e-06
980,5.412101745605469e-05,1.1920928955078125e-05,4.0531158447265625e-06,2.574920654296875e-05,5.9604644775390625e-06
990,5.698204040527344e-05,1.1920928955078125e-05,4.0531158447265625e-06,2.8848648071289062e-05,9.059906005859375e-06
1000,5.602836608886719e-05,1.1920928955078125e-05,3.0994415283203125e-06,2.6941299438476562e-05,9.059906005859375e-06
1010,5.602836608886719e-05,1.1920928955078125e-05,3.0994415283203125e-06,2.9802322387695312e-05,5.7220458984375e-06
1020,5.698204040527344e-05,1.2159347534179688e-05,4.291534423828125e-06,3.0040740966796875e-05,6.9141387939453125e-06
1030,5.698204040527344e-05,1.2159347534179688e-05,4.0531158447265625e-06,2.8133392333984375e-05,5.9604644775390625e-06
1040,5.793571472167969e-05,1.2159347534179688e-05,4.0531158447265625e-06,2.7894973754882812e-05,6.67572021484375e-06
1050,5.91278076171875e-05,1.1920928955078125e-05,3.814697265625e-06,2.7894973754882812e-05,6.9141387939453125e-06
1060,5.888938903808594e-05,1.3113021850585938e-05,3.0994415283203125e-06,2.7894973754882812e-05,6.198883056640625e-06
1070,5.91278076171875e-05,1.3113021850585938e-05,4.0531158447265625e-06,2.8848648071289062e-05,6.9141387939453125e-06
1080,6.008148193359375e-05,1.5735626220703125e-05,6.9141387939453125e-06,3.170967102050781e-05,5.9604644775390625e-06
1090,6.198883056640625e-05,1.3828277587890625e-05,3.0994415283203125e-06,3.123283386230469e-05,7.152557373046875e-06
1100,6.127357482910156e-05,1.3113021850585938e-05,3.0994415283203125e-06,2.9087066650390625e-05,7.152557373046875e-06
1110,6.198883056640625e-05,1.2636184692382812e-05,3.814697265625e-06,3.1948089599609375e-05,7.152557373046875e-06
1120,6.29425048828125e-05,1.3113021850585938e-05,2.86102294921875e-06,3.0040740966796875e-05,6.9141387939453125e-06
1130,6.604194641113281e-05,1.4066696166992188e-05,6.198883056640625e-06,2.9802322387695312e-05,6.9141387939453125e-06
1140,6.604194641113281e-05,1.430511474609375e-05,3.814697265625e-06,3.0994415283203125e-05,9.298324584960938e-06
1150,6.4849853515625e-05,1.3828277587890625e-05,3.0994415283203125e-06,3.314018249511719e-05,6.9141387939453125e-06
1160,6.604194641113281e-05,1.3828277587890625e-05,3.814697265625e-06,3.0994415283203125e-05,6.9141387939453125e-06
1170,6.508827209472656e-05,1.52587890625e-05,4.76837158203125e-06,3.1948089599609375e-05,7.867813110351562e-06
1180,6.604194641113281e-05,4.1961669921875e-05,1.3113021850585938e-05,3.1948089599609375e-05,2.193450927734375e-05
1190,0.0001800060272216797,4.100799560546875e-05,1.3113021850585938e-05,8.702278137207031e-05,2.2172927856445312e-05
1200,0.0001800060272216797,4.100799560546875e-05,1.1920928955078125e-05,8.797645568847656e-05,2.5987625122070312e-05
1210,0.00018095970153808594,4.601478576660156e-05,1.1920928955078125e-05,8.821487426757812e-05,2.193450927734375e-05
1220,0.0001819133758544922,4.220008850097656e-05,1.3113021850585938e-05,8.916854858398438e-05,2.4080276489257812e-05
1230,0.0001888275146484375,4.1961669921875e-05,1.3113021850585938e-05,8.988380432128906e-05,2.5033950805664062e-05
1240,0.0001857280731201172,4.315376281738281e-05,1.621246337890625e-05,9.298324584960938e-05,2.2172927856445312e-05
1250,0.0001888275146484375,4.291534423828125e-05,1.621246337890625e-05,9.393692016601562e-05,2.7179718017578125e-05
1260,0.0001888275146484375,4.291534423828125e-05,1.2874603271484375e-05,9.393692016601562e-05,2.193450927734375e-05
1270,0.00019288063049316406,4.410743713378906e-05,1.3113021850585938e-05,9.584426879882812e-05,2.47955322265625e-05
1280,0.00019216537475585938,4.506111145019531e-05,1.3113021850585938e-05,9.584426879882812e-05,2.4080276489257812e-05
1290,0.00019502639770507812,4.506111145019531e-05,1.2874603271484375e-05,9.393692016601562e-05,2.5033950805664062e-05
1300,0.00019621849060058594,4.506111145019531e-05,1.621246337890625e-05,9.489059448242188e-05,2.193450927734375e-05
1310,0.00020003318786621094,7.176399230957031e-05,1.3113021850585938e-05,9.608268737792969e-05,2.5987625122070312e-05
1320,0.00019884109497070312,4.57763671875e-05,1.3828277587890625e-05,9.608268737792969e-05,2.5987625122070312e-05
1330,0.00020003318786621094,4.601478576660156e-05,1.5020370483398438e-05,0.00010085105895996094,2.7179718017578125e-05
1340,0.0002009868621826172,5.0067901611328125e-05,1.2874603271484375e-05,0.00010132789611816406,2.3126602172851562e-05
1350,0.00020313262939453125,5.0067901611328125e-05,4.76837158203125e-06,0.00010180473327636719,1.4066696166992188e-05
1360,7.700920104980469e-05,1.71661376953125e-05,4.291534423828125e-06,3.814697265625e-05,7.867813110351562e-06
1370,7.82012939453125e-05,1.7881393432617188e-05,5.0067901611328125e-06,3.814697265625e-05,9.059906005859375e-06
1380,7.772445678710938e-05,1.7881393432617188e-05,5.0067901611328125e-06,3.695487976074219e-05,8.821487426757812e-06
1390,7.891654968261719e-05,1.6927719116210938e-05,5.0067901611328125e-06,3.790855407714844e-05,9.059906005859375e-06
1400,7.915496826171875e-05,1.71661376953125e-05,5.0067901611328125e-06,3.790855407714844e-05,9.059906005859375e-06
1410,8.0108642578125e-05,1.71661376953125e-05,5.0067901611328125e-06,3.886222839355469e-05,9.298324584960938e-06
1420,8.0108642578125e-05,1.7881393432617188e-05,4.76837158203125e-06,3.910064697265625e-05,8.821487426757812e-06
1430,8.082389831542969e-05,1.7881393432617188e-05,5.0067901611328125e-06,3.910064697265625e-05,8.821487426757812e-06
1440,8.177757263183594e-05,1.9073486328125e-05,4.76837158203125e-06,3.910064697265625e-05,9.298324584960938e-06
1450,8.296966552734375e-05,1.7881393432617188e-05,5.245208740234375e-06,4.029273986816406e-05,9.059906005859375e-06
1460,8.320808410644531e-05,1.8835067749023438e-05,5.0067901611328125e-06,4.00543212890625e-05,8.821487426757812e-06
1470,8.296966552734375e-05,1.9311904907226562e-05,3.814697265625e-06,3.981590270996094e-05,9.059906005859375e-06
1480,8.392333984375e-05,1.9073486328125e-05,4.0531158447265625e-06,4.6253204345703125e-05,9.059906005859375e-06
1490,8.511543273925781e-05,1.8835067749023438e-05,4.0531158447265625e-06,4.076957702636719e-05,8.821487426757812e-06
1500,8.511543273925781e-05,1.9073486328125e-05,3.814697265625e-06,4.1961669921875e-05,9.059906005859375e-06
1510,8.988380432128906e-05,2.1219253540039062e-05,5.0067901611328125e-06,4.38690185546875e-05,9.059906005859375e-06
1520,8.893013000488281e-05,2.002716064453125e-05,5.245208740234375e-06,4.291534423828125e-05,8.821487426757812e-06
1530,0.00011754035949707031,1.9073486328125e-05,4.76837158203125e-06,4.291534423828125e-05,9.059906005859375e-06
1540,8.702278137207031e-05,1.8835067749023438e-05,5.245208740234375e-06,4.1961669921875e-05,9.059906005859375e-06
1550,8.893013000488281e-05,1.9788742065429688e-05,4.76837158203125e-06,4.291534423828125e-05,1.0013580322265625e-05
1560,8.916854858398438e-05,1.9788742065429688e-05,4.76837158203125e-06,4.291534423828125e-05,1.0013580322265625e-05
1570,8.916854858398438e-05,2.002716064453125e-05,5.245208740234375e-06,4.38690185546875e-05,9.059906005859375e-06
1580,9.012222290039062e-05,2.09808349609375e-05,4.76837158203125e-06,4.410743713378906e-05,9.775161743164062e-06
1590,9.107589721679688e-05,2.09808349609375e-05,5.245208740234375e-06,4.410743713378906e-05,9.059906005859375e-06
1600,9.608268737792969e-05,2.002716064453125e-05,4.76837158203125e-06,4.38690185546875e-05,9.059906005859375e-06
1610,9.179115295410156e-05,2.09808349609375e-05,5.0067901611328125e-06,4.410743713378906e-05,8.821487426757812e-06
1620,9.202957153320312e-05,2.09808349609375e-05,5.0067901611328125e-06,4.506111145019531e-05,8.821487426757812e-06
1630,9.274482727050781e-05,2.09808349609375e-05,4.76837158203125e-06,4.57763671875e-05,1.0251998901367188e-05
1640,9.298324584960938e-05,2.09808349609375e-05,6.198883056640625e-06,4.506111145019531e-05,1.0013580322265625e-05
1650,9.393692016601562e-05,2.09808349609375e-05,5.9604644775390625e-06,4.57763671875e-05,1.0251998901367188e-05
1660,9.489059448242188e-05,2.193450927734375e-05,5.245208740234375e-06,4.601478576660156e-05,1.0013580322265625e-05
1670,9.489059448242188e-05,2.2172927856445312e-05,6.198883056640625e-06,4.601478576660156e-05,1.0013580322265625e-05
1680,9.584426879882812e-05,2.193450927734375e-05,5.9604644775390625e-06,4.696846008300781e-05,1.0013580322265625e-05
1690,9.608268737792969e-05,2.193450927734375e-05,5.0067901611328125e-06,4.673004150390625e-05,1.0967254638671875e-05
1700,9.703636169433594e-05,2.193450927734375e-05,5.245208740234375e-06,4.7206878662109375e-05,1.0013580322265625e-05
1710,9.703636169433594e-05,2.3126602172851562e-05,5.0067901611328125e-06,4.696846008300781e-05,9.775161743164062e-06
1720,9.799003601074219e-05,2.2172927856445312e-05,4.76837158203125e-06,4.8160552978515625e-05,1.0013580322265625e-05
1730,9.918212890625e-05,2.288818359375e-05,5.245208740234375e-06,4.76837158203125e-05,1.0013580322265625e-05
1740,9.870529174804688e-05,2.3126602172851562e-05,4.76837158203125e-06,4.9114227294921875e-05,1.1205673217773438e-05
1750,0.00010013580322265625,2.288818359375e-05,6.198883056640625e-06,4.887580871582031e-05,1.0967254638671875e-05
1760,0.00010085105895996094,2.288818359375e-05,5.7220458984375e-06,4.887580871582031e-05,1.1205673217773438e-05
1770,0.00010085105895996094,2.4080276489257812e-05,5.0067901611328125e-06,4.9114227294921875e-05,1.0251998901367188e-05
1780,0.00010228157043457031,2.4080276489257812e-05,4.76837158203125e-06,4.9114227294921875e-05,1.0967254638671875e-05
1790,0.00010228157043457031,2.3126602172851562e-05,4.76837158203125e-06,5.030632019042969e-05,1.1205673217773438e-05
1800,0.00010323524475097656,2.384185791015625e-05,4.76837158203125e-06,5.0067901611328125e-05,1.0967254638671875e-05
1810,0.000102996826171875,2.3603439331054688e-05,6.198883056640625e-06,5.078315734863281e-05,1.0967254638671875e-05
1820,0.00010395050048828125,2.4080276489257812e-05,6.198883056640625e-06,4.982948303222656e-05,1.0013580322265625e-05
1830,0.00010418891906738281,2.4080276489257812e-05,5.7220458984375e-06,5.1021575927734375e-05,1.0728836059570312e-05
1840,0.0001049041748046875,2.5033950805664062e-05,6.198883056640625e-06,5.1975250244140625e-05,1.1920928955078125e-05
1850,0.00010585784912109375,2.47955322265625e-05,5.9604644775390625e-06,5.221366882324219e-05,1.0967254638671875e-05
1860,0.00010585784912109375,2.5033950805664062e-05,5.9604644775390625e-06,5.1975250244140625e-05,1.0967254638671875e-05
1870,0.0001068115234375,2.5272369384765625e-05,6.198883056640625e-06,5.1975250244140625e-05,1.2159347534179688e-05
1880,0.00010800361633300781,2.5272369384765625e-05,5.9604644775390625e-06,5.2928924560546875e-05,1.0967254638671875e-05
1890,0.00010895729064941406,2.5033950805664062e-05,5.7220458984375e-06,5.2928924560546875e-05,1.1920928955078125e-05
1900,0.00010895729064941406,2.6226043701171875e-05,5.9604644775390625e-06,5.2928924560546875e-05,1.0967254638671875e-05
1910,0.00010919570922851562,2.5987625122070312e-05,5.9604644775390625e-06,5.2928924560546875e-05,1.1205673217773438e-05
1920,0.00010991096496582031,2.5987625122070312e-05,7.152557373046875e-06,5.3882598876953125e-05,1.0967254638671875e-05
1930,0.00011086463928222656,2.5987625122070312e-05,6.198883056640625e-06,5.412101745605469e-05,1.0967254638671875e-05
1940,0.00011110305786132812,2.6226043701171875e-05,5.9604644775390625e-06,5.3882598876953125e-05,1.2159347534179688e-05
1950,0.00011205673217773438,2.6226043701171875e-05,5.9604644775390625e-06,5.507469177246094e-05,1.2159347534179688e-05
1960,0.00011229515075683594,2.574920654296875e-05,6.198883056640625e-06,5.459785461425781e-05,1.1920928955078125e-05
1970,0.00011277198791503906,2.5987625122070312e-05,6.198883056640625e-06,5.507469177246094e-05,1.2159347534179688e-05
1980,0.00011324882507324219,2.6941299438476562e-05,6.198883056640625e-06,5.5789947509765625e-05,1.1205673217773438e-05
1990,0.00011420249938964844,2.574920654296875e-05,7.152557373046875e-06,5.5789947509765625e-05,1.1920928955078125e-05
2000,0.00011420249938964844,2.6226043701171875e-05,6.9141387939453125e-06,5.602836608886719e-05,1.2159347534179688e-05
2010,0.00011491775512695312,2.7179718017578125e-05,6.9141387939453125e-06,5.7220458984375e-05,1.1920928955078125e-05
2020,0.00011491775512695312,2.6941299438476562e-05,7.152557373046875e-06,5.698204040527344e-05,1.1920928955078125e-05
2030,0.00011587142944335938,2.7179718017578125e-05,5.7220458984375e-06,5.7220458984375e-05,1.2159347534179688e-05
2040,0.00011706352233886719,2.7179718017578125e-05,6.198883056640625e-06,5.6743621826171875e-05,1.1920928955078125e-05
2050,0.00011801719665527344,2.7894973754882812e-05,7.152557373046875e-06,5.793571472167969e-05,1.3113021850585938e-05
2060,0.00011920928955078125,2.6941299438476562e-05,7.152557373046875e-06,5.817413330078125e-05,1.3113021850585938e-05
2070,0.00011920928955078125,2.6941299438476562e-05,6.198883056640625e-06,5.817413330078125e-05,1.3113021850585938e-05
2080,0.00011920928955078125,2.7894973754882812e-05,6.198883056640625e-06,5.793571472167969e-05,1.2159347534179688e-05
2090,0.00011992454528808594,2.8133392333984375e-05,6.9141387939453125e-06,5.888938903808594e-05,1.3113021850585938e-05
2100,0.00012111663818359375,2.8133392333984375e-05,5.9604644775390625e-06,5.984306335449219e-05,1.2159347534179688e-05
2110,0.0001220703125,2.8133392333984375e-05,7.3909759521484375e-06,6.031990051269531e-05,1.2874603271484375e-05
2120,0.00012183189392089844,2.7894973754882812e-05,6.9141387939453125e-06,5.984306335449219e-05,1.3113021850585938e-05
2130,0.0001220703125,2.7894973754882812e-05,7.152557373046875e-06,6.079673767089844e-05,1.3113021850585938e-05
2140,0.0001227855682373047,2.7894973754882812e-05,5.9604644775390625e-06,6.079673767089844e-05,1.3113021850585938e-05
2150,0.00012373924255371094,2.8848648071289062e-05,6.9141387939453125e-06,6.127357482910156e-05,1.3113021850585938e-05
2160,0.00012421607971191406,2.8848648071289062e-05,6.9141387939453125e-06,6.127357482910156e-05,1.3113021850585938e-05
2170,0.00012493133544921875,2.8848648071289062e-05,6.9141387939453125e-06,6.103515625e-05,1.4066696166992188e-05
2180,0.000125885009765625,2.9802322387695312e-05,5.9604644775390625e-06,6.198883056640625e-05,1.2874603271484375e-05
2190,0.000125885009765625,2.9802322387695312e-05,6.198883056640625e-06,6.198883056640625e-05,1.3113021850585938e-05
2200,0.00012683868408203125,2.9087066650390625e-05,6.9141387939453125e-06,6.29425048828125e-05,1.4066696166992188e-05
2210,0.0001270771026611328,3.0279159545898438e-05,7.152557373046875e-06,6.175041198730469e-05,1.2874603271484375e-05
2220,0.00012683868408203125,3.0040740966796875e-05,6.9141387939453125e-06,6.222724914550781e-05,1.4066696166992188e-05
2230,0.00012803077697753906,3.0040740966796875e-05,7.152557373046875e-06,6.29425048828125e-05,1.4066696166992188e-05
2240,0.0001289844512939453,3.0994415283203125e-05,6.9141387939453125e-06,6.29425048828125e-05,1.3113021850585938e-05
2250,0.0001289844512939453,3.0994415283203125e-05,7.152557373046875e-06,6.29425048828125e-05,1.4066696166992188e-05
2260,0.00012993812561035156,3.0994415283203125e-05,7.152557373046875e-06,6.389617919921875e-05,1.430511474609375e-05
2270,0.00013065338134765625,3.0040740966796875e-05,7.152557373046875e-06,6.389617919921875e-05,1.4066696166992188e-05
2280,0.00013113021850585938,3.0994415283203125e-05,6.9141387939453125e-06,6.389617919921875e-05,1.5020370483398438e-05
2290,0.00013208389282226562,3.0994415283203125e-05,6.9141387939453125e-06,6.508827209472656e-05,1.5020370483398438e-05
2300,0.0001327991485595703,3.123283386230469e-05,7.152557373046875e-06,6.604194641113281e-05,1.4066696166992188e-05
2310,0.0001327991485595703,3.0994415283203125e-05,7.867813110351562e-06,6.508827209472656e-05,1.4066696166992188e-05
2320,0.00013399124145507812,3.0994415283203125e-05,7.152557373046875e-06,6.604194641113281e-05,1.4066696166992188e-05
2330,0.00013399124145507812,3.0994415283203125e-05,6.9141387939453125e-06,6.604194641113281e-05,1.3828277587890625e-05
2340,0.00013494491577148438,3.0994415283203125e-05,6.9141387939453125e-06,6.604194641113281e-05,1.52587890625e-05
2350,0.0001361370086669922,3.1948089599609375e-05,6.9141387939453125e-06,6.723403930664062e-05,1.4066696166992188e-05
