,1,2,3,4,5
10,4.9114227294921875e-05,8.392333984375e-05,0.00012803077697753906,0.00017786026000976562,0.0002448558807373047
20,8.0108642578125e-05,0.0001518726348876953,0.000244140625,0.000347137451171875,0.00047397613525390625
30,0.00011801719665527344,0.00022220611572265625,0.00035881996154785156,0.0005161762237548828,0.0007030963897705078
40,0.0001518726348876953,0.00029206275939941406,0.00047397613525390625,0.0006780624389648438,0.0009407997131347656
50,0.00019097328186035156,0.0003681182861328125,0.0005869865417480469,0.0008499622344970703,0.0011718273162841797
60,0.0002262592315673828,0.00043487548828125,0.0007040500640869141,0.0010118484497070312,0.0013949871063232422
70,0.0002701282501220703,0.0005090236663818359,0.0008172988891601562,0.0011887550354003906,0.001695871353149414
80,0.00030303001403808594,0.0005848407745361328,0.0009417533874511719,0.0013501644134521484,0.0018639564514160156
90,0.0003418922424316406,0.0006511211395263672,0.0010499954223632812,0.00152587890625,0.002077341079711914
100,0.0003859996795654297,0.0007257461547851562,0.0011658668518066406,0.0016932487487792969,0.002319812774658203
110,0.0004241466522216797,0.0008029937744140625,0.0012857913970947266,0.0018641948699951172,0.0026018619537353516
120,0.0004508495330810547,0.0008671283721923828,0.001402139663696289,0.00203704833984375,0.002877950668334961
130,0.0004889965057373047,0.0009458065032958984,0.0015201568603515625,0.002285003662109375,0.0030813217163085938
140,0.0005230903625488281,0.0010161399841308594,0.0016319751739501953,0.002428293228149414,0.003329753875732422
150,0.0005631446838378906,0.0010840892791748047,0.0017549991607666016,0.0026171207427978516,0.003554821014404297
160,0.0006048679351806641,0.0011649131774902344,0.0019299983978271484,0.002763032913208008,0.003780841827392578
170,0.000637054443359375,0.0012400150299072266,0.0020399093627929688,0.0029299259185791016,0.00402522087097168
180,0.0006799697875976562,0.0013217926025390625,0.0021448135375976562,0.0031027793884277344,0.004242897033691406
190,0.0007138252258300781,0.0013861656188964844,0.002285003662109375,0.003278017044067383,0.004511833190917969
200,0.0007550716400146484,0.0014998912811279297,0.002402067184448242,0.003438234329223633,0.004694700241088867
210,0.0007960796356201172,0.001569986343383789,0.0025031566619873047,0.0036029815673828125,0.005001068115234375
220,0.0008399486541748047,0.0016551017761230469,0.0026259422302246094,0.0037810802459716797,0.005228996276855469
230,0.0008640289306640625,0.0017189979553222656,0.002735137939453125,0.003946065902709961,0.005499839782714844
240,0.0009059906005859375,0.0017940998077392578,0.002850770950317383,0.004412174224853516,0.00585484504699707
250,0.0009417533874511719,0.0018749237060546875,0.0029740333557128906,0.0043430328369140625,0.00593113899230957
260,0.0010247230529785156,0.0019450187683105469,0.0030851364135742188,0.004579067230224609,0.006190061569213867
270,0.0010640621185302734,0.00202178955078125,0.0032129287719726562,0.004677772521972656,0.006417036056518555
280,0.001104116439819336,0.002094745635986328,0.003367185592651367,0.0048868656158447266,0.006649971008300781
290,0.0011429786682128906,0.002173900604248047,0.0034592151641845703,0.005023956298828125,0.006878376007080078
300,0.0011870861053466797,0.009360790252685547,0.0036699771881103516,0.005211830139160156,0.007178068161010742
310,0.0012371540069580078,0.0023279190063476562,0.0038518905639648438,0.0053942203521728516,0.007456064224243164
320,0.0012617111206054688,0.0023958683013916016,0.0038671493530273438,0.005548715591430664,0.007665157318115234
330,0.0013082027435302734,0.0024650096893310547,0.003980159759521484,0.005730152130126953,0.007894039154052734
340,0.0013470649719238281,0.002544879913330078,0.0041408538818359375,0.005909919738769531,0.008085012435913086
350,0.0013742446899414062,0.002621173858642578,0.00427699089050293,0.00607609748840332,0.008324861526489258
360,0.0014147758483886719,0.0026900768280029297,0.004308938980102539,0.006247997283935547,0.008585929870605469
370,0.0014629364013671875,0.002813100814819336,0.004475831985473633,0.00643610954284668,0.008958816528320312
380,0.0014941692352294922,0.0028810501098632812,0.004555940628051758,0.006605863571166992,0.00922393798828125
390,0.0015308856964111328,0.002946138381958008,0.0046749114990234375,0.006781339645385742,0.009488105773925781
400,0.0015802383422851562,0.003016948699951172,0.0047779083251953125,0.006967782974243164,0.009718894958496094
410,0.0016071796417236328,0.0030879974365234375,0.004909992218017578,0.007146120071411133,0.010329961776733398
420,0.0016481876373291016,0.003160715103149414,0.00506281852722168,0.007296085357666016,0.0173490047454834
430,0.0017631053924560547,0.003268003463745117,0.005148887634277344,0.007475137710571289,0.01045680046081543
440,0.0017218589782714844,0.0033147335052490234,0.005327939987182617,0.007654905319213867,0.010557889938354492
450,0.0017626285552978516,0.003383159637451172,0.0054168701171875,0.008020162582397461,0.010728120803833008
460,0.0017971992492675781,0.0034530162811279297,0.005641937255859375,0.007990121841430664,0.010937929153442383
470,0.0018339157104492188,0.003590106964111328,0.005628108978271484,0.008154153823852539,0.01142120361328125
480,0.0018711090087890625,0.0035920143127441406,0.005753755569458008,0.008323192596435547,0.011543989181518555
490,0.0019462108612060547,0.00368499755859375,0.005877971649169922,0.008595943450927734,0.011706113815307617
500,0.001990079879760742,0.0038251876831054688,0.006016731262207031,0.00871586799621582,0.012243270874023438
510,0.002032041549682617,0.003821134567260742,0.0061380863189697266,0.015738248825073242,0.012433290481567383
520,0.0020580291748046875,0.003900766372680664,0.006324052810668945,0.00911712646484375,0.012695074081420898
530,0.002113819122314453,0.003968000411987305,0.006395816802978516,0.009500741958618164,0.012643098831176758
540,0.0021331310272216797,0.004047870635986328,0.006588935852050781,0.009430885314941406,0.013160943984985352
550,0.0021791458129882812,0.004156351089477539,0.006654977798461914,0.009615182876586914,0.013146162033081055
560,0.0022161006927490234,0.004224061965942383,0.006810188293457031,0.009955883026123047,0.013371944427490234
570,0.002257823944091797,0.004384040832519531,0.00688481330871582,0.010004997253417969,0.01386713981628418
580,0.0023012161254882812,0.004435062408447266,0.014000892639160156,0.010287046432495117,0.014149904251098633
590,0.002361297607421875,0.004505157470703125,0.0073049068450927734,0.010370969772338867,0.014451265335083008
600,0.0023877620697021484,0.004562854766845703,0.007467031478881836,0.010537862777709961,0.014664888381958008
610,0.0024209022521972656,0.004650115966796875,0.0073757171630859375,0.010698080062866211,0.014980077743530273
620,0.002465963363647461,0.004722118377685547,0.007524251937866211,0.010888099670410156,0.015237808227539062
630,0.0026497840881347656,0.005101203918457031,0.007851123809814453,0.011071920394897461,0.022569894790649414
640,0.002688169479370117,0.004932880401611328,0.007768869400024414,0.011312007904052734,0.015690088272094727
650,0.002670764923095703,0.0049440860748291016,0.007915973663330078,0.011436939239501953,0.01586604118347168
660,0.002613067626953125,0.00500798225402832,0.00820469856262207,0.01160287857055664,0.01602315902709961
670,0.0026559829711914062,0.005091190338134766,0.008231878280639648,0.011796951293945312,0.016167163848876953
680,0.0026950836181640625,0.005276918411254883,0.00824117660522461,0.012259960174560547,0.016537189483642578
690,0.002743959426879883,0.012623071670532227,0.008420944213867188,0.012330055236816406,0.01699209213256836
700,0.0027570724487304688,0.005301952362060547,0.008733987808227539,0.012214183807373047,0.016931772232055664
710,0.0027990341186523438,0.0055658817291259766,0.00860285758972168,0.012624025344848633,0.01730799674987793
720,0.0028350353240966797,0.005459785461425781,0.008955955505371094,0.012565851211547852,0.017349720001220703
730,0.0029172897338867188,0.005666017532348633,0.008788824081420898,0.020149946212768555,0.01816701889038086
740,0.0029540061950683594,0.005575895309448242,0.009151935577392578,0.012862205505371094,0.017754077911376953
750,0.0029850006103515625,0.005741119384765625,0.009068965911865234,0.013223886489868164,0.01823902130126953
760,0.003041982650756836,0.005754947662353516,0.009217977523803711,0.013550043106079102,0.018538951873779297
770,0.003056049346923828,0.005820751190185547,0.009541034698486328,0.013488054275512695,0.026983022689819336
780,0.0032470226287841797,0.005995988845825195,0.009431838989257812,0.013724803924560547,0.018932342529296875
