,1,3,5,2,4
640,3.409385681152344e-05,4.0531158447265625e-06,9.5367431640625e-07,1.0967254638671875e-05,1.9073486328125e-06
650,3.361701965332031e-05,3.0994415283203125e-06,9.5367431640625e-07,1.1205673217773438e-05,1.9073486328125e-06
660,3.504753112792969e-05,4.0531158447265625e-06,9.5367431640625e-07,1.3828277587890625e-05,9.5367431640625e-07
670,3.62396240234375e-05,3.814697265625e-06,2.1457672119140625e-06,1.0967254638671875e-05,9.5367431640625e-07
680,4.100799560546875e-05,4.291534423828125e-06,9.5367431640625e-07,1.0967254638671875e-05,1.1920928955078125e-06
690,4.124641418457031e-05,3.814697265625e-06,9.5367431640625e-07,1.0967254638671875e-05,2.1457672119140625e-06
700,3.790855407714844e-05,3.814697265625e-06,1.9073486328125e-06,1.0967254638671875e-05,2.1457672119140625e-06
710,3.814697265625e-05,5.0067901611328125e-06,7.152557373046875e-07,1.1920928955078125e-05,9.5367431640625e-07
720,3.910064697265625e-05,3.814697265625e-06,1.1920928955078125e-06,1.0967254638671875e-05,1.6689300537109375e-06
730,4.00543212890625e-05,4.0531158447265625e-06,9.5367431640625e-07,1.0967254638671875e-05,2.1457672119140625e-06
740,3.981590270996094e-05,4.76837158203125e-06,1.1920928955078125e-06,1.2159347534179688e-05,1.9073486328125e-06
750,4.57763671875e-05,4.0531158447265625e-06,9.5367431640625e-07,1.2159347534179688e-05,1.9073486328125e-06
760,4.076957702636719e-05,4.0531158447265625e-06,1.1920928955078125e-06,1.2159347534179688e-05,1.1920928955078125e-06
770,4.6253204345703125e-05,3.814697265625e-06,9.5367431640625e-07,1.1920928955078125e-05,1.9073486328125e-06
780,4.291534423828125e-05,4.76837158203125e-06,9.5367431640625e-07,1.1920928955078125e-05,6.9141387939453125e-06
790,4.291534423828125e-05,4.0531158447265625e-06,1.1920928955078125e-06,1.2159347534179688e-05,1.9073486328125e-06
800,4.38690185546875e-05,5.245208740234375e-06,2.1457672119140625e-06,1.3113021850585938e-05,2.1457672119140625e-06
810,4.410743713378906e-05,4.0531158447265625e-06,9.5367431640625e-07,1.811981201171875e-05,2.1457672119140625e-06
820,4.506111145019531e-05,5.0067901611328125e-06,1.1920928955078125e-06,1.2874603271484375e-05,2.1457672119140625e-06
830,4.506111145019531e-05,3.814697265625e-06,2.1457672119140625e-06,1.2874603271484375e-05,1.9073486328125e-06
840,4.982948303222656e-05,5.0067901611328125e-06,9.5367431640625e-07,1.2874603271484375e-05,2.1457672119140625e-06
850,4.696846008300781e-05,4.76837158203125e-06,1.9073486328125e-06,1.4066696166992188e-05,3.0994415283203125e-06
860,4.7206878662109375e-05,5.0067901611328125e-06,1.9073486328125e-06,1.4066696166992188e-05,1.9073486328125e-06
870,4.8160552978515625e-05,4.76837158203125e-06,9.5367431640625e-07,1.3828277587890625e-05,2.1457672119140625e-06
880,5.2928924560546875e-05,4.76837158203125e-06,2.1457672119140625e-06,1.4781951904296875e-05,1.9073486328125e-06
890,4.887580871582031e-05,4.76837158203125e-06,2.1457672119140625e-06,1.52587890625e-05,2.1457672119140625e-06
900,5.602836608886719e-05,5.0067901611328125e-06,1.1920928955078125e-06,1.52587890625e-05,1.9073486328125e-06
910,4.982948303222656e-05,5.0067901611328125e-06,1.1920928955078125e-06,1.5020370483398438e-05,3.0994415283203125e-06
920,5.1021575927734375e-05,4.76837158203125e-06,9.5367431640625e-07,1.5020370483398438e-05,2.86102294921875e-06
930,5.1021575927734375e-05,6.198883056640625e-06,1.9073486328125e-06,1.5020370483398438e-05,1.6689300537109375e-06
940,5.221366882324219e-05,5.245208740234375e-06,1.1920928955078125e-06,1.621246337890625e-05,2.86102294921875e-06
950,5.1975250244140625e-05,4.76837158203125e-06,9.5367431640625e-07,1.621246337890625e-05,1.9073486328125e-06
960,5.2928924560546875e-05,5.245208740234375e-06,9.5367431640625e-07,1.52587890625e-05,3.0994415283203125e-06
970,5.412101745605469e-05,6.198883056640625e-06,2.1457672119140625e-06,1.71661376953125e-05,2.1457672119140625e-06
980,5.412101745605469e-05,6.198883056640625e-06,7.152557373046875e-07,1.5974044799804688e-05,2.1457672119140625e-06
990,5.91278076171875e-05,6.198883056640625e-06,9.5367431640625e-07,1.71661376953125e-05,1.9073486328125e-06
1000,5.507469177246094e-05,6.198883056640625e-06,1.1920928955078125e-06,1.6927719116210938e-05,2.86102294921875e-06
1010,5.626678466796875e-05,5.7220458984375e-06,2.1457672119140625e-06,1.6689300537109375e-05,1.9073486328125e-06
1020,5.602836608886719e-05,6.198883056640625e-06,2.1457672119140625e-06,1.811981201171875e-05,2.1457672119140625e-06
1030,5.793571472167969e-05,5.9604644775390625e-06,1.9073486328125e-06,1.6927719116210938e-05,3.0994415283203125e-06
1040,6.222724914550781e-05,5.9604644775390625e-06,9.5367431640625e-07,1.811981201171875e-05,2.1457672119140625e-06
1050,5.888938903808594e-05,5.9604644775390625e-06,9.5367431640625e-07,1.71661376953125e-05,1.9073486328125e-06
1060,5.984306335449219e-05,6.198883056640625e-06,7.152557373046875e-07,1.7881393432617188e-05,2.86102294921875e-06
1070,5.91278076171875e-05,6.9141387939453125e-06,9.5367431640625e-07,1.811981201171875e-05,3.0994415283203125e-06
1080,5.984306335449219e-05,5.7220458984375e-06,9.5367431640625e-07,1.7881393432617188e-05,2.1457672119140625e-06
1090,6.508827209472656e-05,5.7220458984375e-06,2.1457672119140625e-06,1.8835067749023438e-05,2.1457672119140625e-06
1100,6.103515625e-05,6.198883056640625e-06,9.5367431640625e-07,1.8835067749023438e-05,1.9073486328125e-06
1110,6.198883056640625e-05,5.7220458984375e-06,9.5367431640625e-07,1.8835067749023438e-05,3.0994415283203125e-06
1120,6.198883056640625e-05,5.9604644775390625e-06,9.5367431640625e-07,1.9073486328125e-05,2.86102294921875e-06
1130,6.318092346191406e-05,6.9141387939453125e-06,1.9073486328125e-06,1.9311904907226562e-05,2.86102294921875e-06
1140,6.413459777832031e-05,5.9604644775390625e-06,9.5367431640625e-07,1.9788742065429688e-05,1.9073486328125e-06
1150,6.413459777832031e-05,5.7220458984375e-06,2.1457672119140625e-06,1.9788742065429688e-05,3.0994415283203125e-06
1160,6.985664367675781e-05,7.152557373046875e-06,9.5367431640625e-07,2.002716064453125e-05,3.0994415283203125e-06
1170,6.508827209472656e-05,6.9141387939453125e-06,1.1920928955078125e-06,1.9788742065429688e-05,3.0994415283203125e-06
1180,6.604194641113281e-05,1.1205673217773438e-05,2.1457672119140625e-06,2.09808349609375e-05,1.9073486328125e-06
1190,6.604194641113281e-05,6.198883056640625e-06,7.152557373046875e-07,2.09808349609375e-05,2.6226043701171875e-06
1200,6.699562072753906e-05,6.9141387939453125e-06,1.9073486328125e-06,2.09808349609375e-05,2.86102294921875e-06
1210,7.200241088867188e-05,7.152557373046875e-06,9.5367431640625e-07,2.09808349609375e-05,3.0994415283203125e-06
1220,6.890296936035156e-05,6.198883056640625e-06,9.5367431640625e-07,2.09808349609375e-05,2.86102294921875e-06
1230,7.295608520507812e-05,7.152557373046875e-06,1.6689300537109375e-06,2.09808349609375e-05,2.86102294921875e-06
1240,7.009506225585938e-05,6.9141387939453125e-06,2.1457672119140625e-06,2.193450927734375e-05,2.1457672119140625e-06
1250,7.486343383789062e-05,6.9141387939453125e-06,1.9073486328125e-06,2.193450927734375e-05,2.6226043701171875e-06
1260,8.20159912109375e-05,7.867813110351562e-06,1.1920928955078125e-06,2.3126602172851562e-05,2.86102294921875e-06
1270,7.224082946777344e-05,6.9141387939453125e-06,1.6689300537109375e-06,2.193450927734375e-05,2.86102294921875e-06
1280,7.295608520507812e-05,7.867813110351562e-06,9.5367431640625e-07,2.193450927734375e-05,3.0994415283203125e-06
1290,7.295608520507812e-05,6.9141387939453125e-06,2.1457672119140625e-06,2.288818359375e-05,3.0994415283203125e-06
1300,7.319450378417969e-05,6.9141387939453125e-06,9.5367431640625e-07,2.288818359375e-05,2.86102294921875e-06
1310,7.414817810058594e-05,6.9141387939453125e-06,2.1457672119140625e-06,2.288818359375e-05,3.0994415283203125e-06
1320,7.510185241699219e-05,7.152557373046875e-06,1.9073486328125e-06,2.3126602172851562e-05,2.86102294921875e-06
1330,7.486343383789062e-05,6.9141387939453125e-06,2.1457672119140625e-06,2.3126602172851562e-05,3.0994415283203125e-06
1340,7.581710815429688e-05,8.106231689453125e-06,2.1457672119140625e-06,2.4080276489257812e-05,3.0994415283203125e-06
1350,7.605552673339844e-05,6.9141387939453125e-06,2.1457672119140625e-06,2.3126602172851562e-05,2.86102294921875e-06
1360,7.700920104980469e-05,7.867813110351562e-06,2.1457672119140625e-06,2.4080276489257812e-05,3.0994415283203125e-06
1370,7.796287536621094e-05,7.867813110351562e-06,1.1920928955078125e-06,2.4080276489257812e-05,3.0994415283203125e-06
1380,7.796287536621094e-05,7.867813110351562e-06,1.1920928955078125e-06,2.4080276489257812e-05,3.0994415283203125e-06
1390,7.867813110351562e-05,6.9141387939453125e-06,9.5367431640625e-07,2.4080276489257812e-05,3.0994415283203125e-06
1400,7.891654968261719e-05,7.867813110351562e-06,1.9073486328125e-06,2.4080276489257812e-05,3.0994415283203125e-06
1410,7.987022399902344e-05,6.9141387939453125e-06,1.9073486328125e-06,2.5033950805664062e-05,2.86102294921875e-06
1420,7.987022399902344e-05,8.106231689453125e-06,1.9073486328125e-06,2.47955322265625e-05,2.86102294921875e-06
1430,8.130073547363281e-05,8.106231689453125e-06,1.1920928955078125e-06,2.5272369384765625e-05,3.0994415283203125e-06
1440,8.177757263183594e-05,7.867813110351562e-06,9.5367431640625e-07,2.5033950805664062e-05,3.0994415283203125e-06
1450,8.20159912109375e-05,7.867813110351562e-06,9.5367431640625e-07,2.47955322265625e-05,4.0531158447265625e-06
1460,8.320808410644531e-05,8.106231689453125e-06,1.9073486328125e-06,2.5987625122070312e-05,3.0994415283203125e-06
1470,8.392333984375e-05,7.867813110351562e-06,9.5367431640625e-07,2.5987625122070312e-05,2.6226043701171875e-06
1480,8.416175842285156e-05,7.867813110351562e-06,9.5367431640625e-07,2.7179718017578125e-05,3.0994415283203125e-06
1490,8.487701416015625e-05,8.821487426757812e-06,2.1457672119140625e-06,2.6941299438476562e-05,4.0531158447265625e-06
1500,8.487701416015625e-05,8.106231689453125e-06,1.1920928955078125e-06,2.6941299438476562e-05,3.0994415283203125e-06
1510,9.131431579589844e-05,9.059906005859375e-06,2.1457672119140625e-06,2.8848648071289062e-05,4.0531158447265625e-06
1520,8.893013000488281e-05,8.821487426757812e-06,1.9073486328125e-06,2.7894973754882812e-05,2.86102294921875e-06
1530,8.797645568847656e-05,8.344650268554688e-06,9.5367431640625e-07,2.7894973754882812e-05,2.86102294921875e-06
1540,8.797645568847656e-05,8.821487426757812e-06,2.1457672119140625e-06,2.7179718017578125e-05,3.0994415283203125e-06
1550,8.797645568847656e-05,7.867813110351562e-06,9.5367431640625e-07,2.8133392333984375e-05,2.6226043701171875e-06
1560,8.916854858398438e-05,9.298324584960938e-06,9.5367431640625e-07,2.7894973754882812e-05,3.0994415283203125e-06
1570,8.893013000488281e-05,8.821487426757812e-06,9.5367431640625e-07,2.9087066650390625e-05,4.0531158447265625e-06
1580,8.988380432128906e-05,7.867813110351562e-06,2.1457672119140625e-06,2.7894973754882812e-05,3.814697265625e-06
1590,9.131431579589844e-05,7.867813110351562e-06,1.1920928955078125e-06,2.9325485229492188e-05,3.0994415283203125e-06
1600,9.083747863769531e-05,8.344650268554688e-06,2.1457672119140625e-06,2.7894973754882812e-05,3.0994415283203125e-06
1610,9.083747863769531e-05,8.821487426757812e-06,2.1457672119140625e-06,2.9325485229492188e-05,3.814697265625e-06
1620,9.226799011230469e-05,7.867813110351562e-06,2.1457672119140625e-06,2.8848648071289062e-05,3.0994415283203125e-06
1630,9.298324584960938e-05,8.106231689453125e-06,1.9073486328125e-06,2.8848648071289062e-05,3.0994415283203125e-06
1640,9.393692016601562e-05,9.298324584960938e-06,1.1920928955078125e-06,2.8848648071289062e-05,4.0531158447265625e-06
1650,9.489059448242188e-05,9.298324584960938e-06,1.1920928955078125e-06,2.8848648071289062e-05,3.0994415283203125e-06
1660,9.393692016601562e-05,9.298324584960938e-06,1.9073486328125e-06,2.9802322387695312e-05,4.0531158447265625e-06
1670,9.608268737792969e-05,8.821487426757812e-06,2.1457672119140625e-06,2.9802322387695312e-05,4.0531158447265625e-06
1680,9.608268737792969e-05,8.821487426757812e-06,2.1457672119140625e-06,3.0040740966796875e-05,3.0994415283203125e-06
1690,9.608268737792969e-05,8.821487426757812e-06,9.5367431640625e-07,2.9802322387695312e-05,3.0994415283203125e-06
1700,9.799003601074219e-05,9.059906005859375e-06,1.6689300537109375e-06,3.0279159545898438e-05,3.814697265625e-06
1710,9.799003601074219e-05,9.059906005859375e-06,1.9073486328125e-06,3.0994415283203125e-05,3.0994415283203125e-06
1720,9.894371032714844e-05,9.059906005859375e-06,1.1920928955078125e-06,3.123283386230469e-05,2.86102294921875e-06
1730,9.918212890625e-05,1.0013580322265625e-05,1.9073486328125e-06,3.0994415283203125e-05,4.0531158447265625e-06
1740,9.989738464355469e-05,9.298324584960938e-06,2.1457672119140625e-06,3.075599670410156e-05,3.0994415283203125e-06
1750,0.00010013580322265625,1.0013580322265625e-05,1.6689300537109375e-06,3.218650817871094e-05,3.814697265625e-06
1760,0.0001010894775390625,9.059906005859375e-06,1.9073486328125e-06,3.123283386230469e-05,3.814697265625e-06
1770,0.0001010894775390625,1.0013580322265625e-05,9.5367431640625e-07,3.218650817871094e-05,2.86102294921875e-06
1780,0.00010204315185546875,9.059906005859375e-06,2.1457672119140625e-06,3.1948089599609375e-05,2.86102294921875e-06
1790,0.00010228157043457031,9.059906005859375e-06,1.9073486328125e-06,3.1948089599609375e-05,3.814697265625e-06
1800,0.000102996826171875,8.821487426757812e-06,1.9073486328125e-06,3.1948089599609375e-05,3.0994415283203125e-06
1810,0.00010371208190917969,1.0013580322265625e-05,1.9073486328125e-06,3.314018249511719e-05,4.0531158447265625e-06
1820,0.0001049041748046875,1.0013580322265625e-05,1.9073486328125e-06,3.409385681152344e-05,4.0531158447265625e-06
1830,0.0001049041748046875,1.0013580322265625e-05,1.9073486328125e-06,3.361701965332031e-05,3.814697265625e-06
1840,0.00010585784912109375,1.0013580322265625e-05,9.5367431640625e-07,3.409385681152344e-05,4.0531158447265625e-06
1850,0.00010585784912109375,1.0013580322265625e-05,1.6689300537109375e-06,3.314018249511719e-05,3.814697265625e-06
1860,0.00010609626770019531,1.0013580322265625e-05,2.1457672119140625e-06,3.409385681152344e-05,4.0531158447265625e-06
1870,0.0001068115234375,1.0013580322265625e-05,1.1920928955078125e-06,3.409385681152344e-05,3.814697265625e-06
1880,0.00010800361633300781,9.775161743164062e-06,1.9073486328125e-06,3.4809112548828125e-05,2.86102294921875e-06
1890,0.00010800361633300781,1.0013580322265625e-05,1.9073486328125e-06,3.409385681152344e-05,3.814697265625e-06
1900,0.00010919570922851562,1.0013580322265625e-05,9.5367431640625e-07,3.504753112792969e-05,2.6226043701171875e-06
1910,0.00010919570922851562,1.0013580322265625e-05,1.6689300537109375e-06,3.409385681152344e-05,3.814697265625e-06
1920,0.00011014938354492188,1.0013580322265625e-05,2.1457672119140625e-06,3.4809112548828125e-05,3.814697265625e-06
1930,0.00011110305786132812,1.0251998901367188e-05,2.1457672119140625e-06,3.504753112792969e-05,4.0531158447265625e-06
1940,0.00011181831359863281,1.0013580322265625e-05,2.1457672119140625e-06,3.504753112792969e-05,4.0531158447265625e-06
1950,0.00011181831359863281,1.0967254638671875e-05,1.9073486328125e-06,3.504753112792969e-05,3.814697265625e-06
1960,0.00011324882507324219,1.0967254638671875e-05,1.1920928955078125e-06,3.600120544433594e-05,4.0531158447265625e-06
1970,0.00011277198791503906,1.0967254638671875e-05,1.9073486328125e-06,3.600120544433594e-05,4.0531158447265625e-06
1980,0.00011396408081054688,9.775161743164062e-06,1.9073486328125e-06,3.695487976074219e-05,4.291534423828125e-06
1990,0.00011396408081054688,1.0728836059570312e-05,1.9073486328125e-06,3.5762786865234375e-05,4.0531158447265625e-06
2000,0.00011491775512695312,1.1205673217773438e-05,9.5367431640625e-07,3.695487976074219e-05,3.814697265625e-06
2010,0.00011491775512695312,1.0967254638671875e-05,1.9073486328125e-06,3.719329833984375e-05,3.814697265625e-06
2020,0.00011610984802246094,1.1205673217773438e-05,1.9073486328125e-06,3.695487976074219e-05,3.814697265625e-06
2030,0.00011610984802246094,1.0967254638671875e-05,1.6689300537109375e-06,3.719329833984375e-05,3.814697265625e-06
2040,0.00011706352233886719,1.0967254638671875e-05,2.1457672119140625e-06,3.790855407714844e-05,4.291534423828125e-06
2050,0.00011801719665527344,1.0967254638671875e-05,1.9073486328125e-06,3.814697265625e-05,3.814697265625e-06
2060,0.00011801719665527344,1.621246337890625e-05,2.1457672119140625e-06,3.790855407714844e-05,3.814697265625e-06
2070,0.00011920928955078125,1.0728836059570312e-05,2.1457672119140625e-06,3.790855407714844e-05,4.0531158447265625e-06
2080,0.0001201629638671875,1.0967254638671875e-05,1.1920928955078125e-06,3.910064697265625e-05,4.0531158447265625e-06
2090,0.00011992454528808594,1.0967254638671875e-05,1.9073486328125e-06,3.790855407714844e-05,4.0531158447265625e-06
2100,0.00012111663818359375,1.0967254638671875e-05,1.9073486328125e-06,3.814697265625e-05,3.814697265625e-06
2110,0.00012111663818359375,1.0967254638671875e-05,1.9073486328125e-06,3.886222839355469e-05,4.0531158447265625e-06
2120,0.0001227855682373047,1.1205673217773438e-05,1.9073486328125e-06,3.886222839355469e-05,5.245208740234375e-06
2130,0.00012302398681640625,1.1920928955078125e-05,2.1457672119140625e-06,3.910064697265625e-05,4.0531158447265625e-06
2140,0.00012302398681640625,1.2159347534179688e-05,1.6689300537109375e-06,3.910064697265625e-05,3.814697265625e-06
2150,0.00012421607971191406,1.2159347534179688e-05,1.9073486328125e-06,3.933906555175781e-05,3.814697265625e-06
2160,0.0001239776611328125,1.1205673217773438e-05,1.9073486328125e-06,4.029273986816406e-05,5.0067901611328125e-06
2170,0.00012493133544921875,1.1920928955078125e-05,2.1457672119140625e-06,3.981590270996094e-05,4.0531158447265625e-06
2180,0.000125885009765625,1.1205673217773438e-05,2.1457672119140625e-06,3.981590270996094e-05,4.0531158447265625e-06
2190,0.00012612342834472656,1.1205673217773438e-05,1.9073486328125e-06,4.00543212890625e-05,5.0067901611328125e-06
2200,0.00012731552124023438,1.2159347534179688e-05,1.9073486328125e-06,4.124641418457031e-05,4.0531158447265625e-06
2210,0.00012803077697753906,1.1920928955078125e-05,2.1457672119140625e-06,4.076957702636719e-05,5.0067901611328125e-06
2220,0.00012803077697753906,1.1920928955078125e-05,2.1457672119140625e-06,4.100799560546875e-05,4.0531158447265625e-06
2230,0.0001289844512939453,1.2159347534179688e-05,1.9073486328125e-06,4.1961669921875e-05,3.814697265625e-06
2240,0.00012922286987304688,1.1920928955078125e-05,1.9073486328125e-06,4.076957702636719e-05,4.0531158447265625e-06
2250,0.00012969970703125,1.1682510375976562e-05,1.9073486328125e-06,4.100799560546875e-05,5.245208740234375e-06
2260,0.00012993812561035156,1.1920928955078125e-05,2.1457672119140625e-06,4.100799560546875e-05,5.0067901611328125e-06
2270,0.0001308917999267578,1.2159347534179688e-05,2.1457672119140625e-06,4.1961669921875e-05,5.245208740234375e-06
2280,0.00013208389282226562,1.1920928955078125e-05,2.1457672119140625e-06,4.220008850097656e-05,4.0531158447265625e-06
2290,0.0001323223114013672,1.2636184692382812e-05,1.9073486328125e-06,4.1961669921875e-05,4.0531158447265625e-06
2300,0.0001327991485595703,1.2159347534179688e-05,2.1457672119140625e-06,4.291534423828125e-05,4.0531158447265625e-06
2310,0.00013399124145507812,1.2159347534179688e-05,1.9073486328125e-06,4.291534423828125e-05,5.245208740234375e-06
2320,0.0001342296600341797,1.3113021850585938e-05,2.1457672119140625e-06,4.291534423828125e-05,4.76837158203125e-06
2330,0.00013494491577148438,1.2874603271484375e-05,2.1457672119140625e-06,4.291534423828125e-05,4.291534423828125e-06
2340,0.00013518333435058594,1.2874603271484375e-05,2.1457672119140625e-06,4.291534423828125e-05,4.0531158447265625e-06
2350,0.00013589859008789062,1.3113021850585938e-05,2.1457672119140625e-06,4.291534423828125e-05,4.76837158203125e-06
2360,0.00013709068298339844,1.2636184692382812e-05,1.9073486328125e-06,4.38690185546875e-05,5.0067901611328125e-06
2370,0.00013685226440429688,1.3113021850585938e-05,2.1457672119140625e-06,4.38690185546875e-05,5.245208740234375e-06
